-0.21130799	-0.19930035	0.2599629	-0.2575413	0.21384591	-0.22628678	0.24795896	-0.22238134	-0.2841505	-0.21575207	-0.29549474	-0.2843315	-0.22503957	-0.24836044	0.26115912	0.22824359
-0.123326436	-0.07689906	0.15306668	-0.11088276	0.16991907	-0.1100122	0.16771157	-0.13233697	-0.113031715	-0.12161535	-0.10854489	-0.12118266	-0.12182233	-0.105821386	0.13450657	0.11005446
0.14394227	0.1570596	-0.1257479	0.15698528	-0.091510266	0.10029577	-0.17167029	0.14766824	0.12905136	0.16731943	0.1499886	0.15242109	0.102913834	0.09867456	-0.09859384	-0.083633974
-0.23017313	-0.20811284	0.25327325	-0.16678715	0.2221287	-0.16538359	0.15906432	-0.16880776	-0.22810109	-0.16736576	-0.24937874	-0.21899028	-0.14627042	-0.24093646	0.18354772	0.22153439
-0.44343877	-0.38004634	0.62947047	-0.50600404	0.53059304	-0.41773936	0.48999327	-0.6527964	-0.43406636	-0.43043575	-0.61512357	-0.5305061	-0.47207716	-0.6013981	0.4604144	0.44051975
0.1200252	0.1563181	-0.15091302	0.17903975	-0.12758851	0.124268785	-0.2005299	0.1307241	0.12130201	0.1742551	0.09251697	0.16106938	0.13576283	0.10040193	-0.10679991	-0.14090821
0.1648923	0.10605965	-0.19668292	0.17094313	-0.1465598	0.12125555	-0.09301681	0.20978221	0.10459413	0.17770256	0.20639932	0.2020046	0.16602501	0.16599251	-0.102210894	-0.10112296
-0.18724844	-0.22798394	0.26647472	-0.24958287	0.21403171	-0.22778793	0.24194211	-0.32865906	-0.18524355	-0.21126533	-0.31767052	-0.3091884	-0.23815571	-0.30434087	0.21411753	0.17745797
-0.22572441	-0.21922956	0.31465217	-0.16779587	0.23817217	-0.19646691	0.18201305	-0.2325128	-0.24838707	-0.185354	-0.23125306	-0.2748513	-0.18859105	-0.1929857	0.17598876	0.2069664
0.22767775	0.1903344	-0.25692275	0.17210343	-0.26301274	0.16985731	-0.26351207	0.26667574	0.22820875	0.18316226	0.22516556	0.268106	0.18950638	0.27924332	-0.20763375	-0.24160862
-0.08372985	-0.06085238	0.13795032	-0.041769978	0.10580546	-0.08527863	0.021768805	-0.10624687	-0.11497247	-0.028713703	-0.15869029	-0.101319246	-0.045129403	-0.12705642	0.0890563	0.06315598
-0.2696695	-0.21139029	0.26106444	-0.29970157	0.29717946	-0.20971495	0.2654524	-0.34995556	-0.24456196	-0.2609561	-0.323795	-0.3048581	-0.2871633	-0.26998445	0.28644952	0.20803878
-0.05299173	-0.0533697	0.031737555	-0.0779269	0.09018695	-0.06491051	0.033685006	-0.089558505	-0.017805478	-0.071051314	-0.015950862	-0.046478413	-0.08519875	-0.035941232	0.09992636	0.08901939
0.3785747	0.30475903	-0.53944826	0.34670025	-0.46429166	0.31386274	-0.39847142	0.46040177	0.43094823	0.41268122	0.45224136	0.43357107	0.44016284	0.46295267	-0.38429403	-0.4128246
-0.5444237	-0.5232517	0.6170013	-0.5732586	0.6134229	-0.5783775	0.58370006	-0.6050253	-0.5984152	-0.58785135	-0.6437245	-0.6265141	-0.558535	-0.56873524	0.5856627	0.51311576
0.14705326	0.12072566	-0.14634742	0.1435961	-0.14779086	0.15068528	-0.15643203	0.1647299	0.1874724	0.16404687	0.19440882	0.12024398	0.1446732	0.13837202	-0.1196596	-0.14685854
0.16517225	0.1527786	-0.21388787	0.1238371	-0.18590678	0.099477105	-0.14051999	0.16887842	0.18795693	0.18672435	0.1923569	0.15045469	0.18034916	0.17862853	-0.114518836	-0.12870719
0.35427818	0.3818383	-0.38956898	0.3990766	-0.36041018	0.3683393	-0.37468058	0.46763054	0.35715327	0.35868567	0.399896	0.43895045	0.40771228	0.3773079	-0.36196068	-0.3852474
0.15114377	0.082991295	-0.20375593	0.102893695	-0.10395008	0.13652799	-0.09700496	0.21821062	0.16922332	0.1386455	0.15878934	0.20661207	0.13086432	0.21000074	-0.101763874	-0.09578208
-0.15762658	-0.14045264	0.31735358	-0.19651027	0.23242944	-0.17350627	0.19527185	-0.2842571	-0.14776327	-0.17291579	-0.3124321	-0.20290844	-0.1695912	-0.27885142	0.13406178	0.12820373
0.38420466	0.34820947	-0.55392796	0.372027	-0.4789532	0.41989306	-0.44834673	0.5431366	0.408215	0.4576709	0.5046998	0.51537645	0.42465907	0.49462897	-0.43314812	-0.34954152
-0.09022867	-0.135412	0.11512699	-0.180753	0.13045174	-0.13800165	0.14563222	-0.10960866	-0.13367997	-0.16389275	-0.19622016	-0.12171513	-0.10864123	-0.17490116	0.11794519	0.104704835
0.20063302	0.23511143	-0.2515737	0.25040668	-0.22201774	0.29432932	-0.25372064	0.2373189	0.25709444	0.26755425	0.1905778	0.25757176	0.2489093	0.20783341	-0.259829	-0.2817839
-0.27365607	-0.29783425	0.3121333	-0.24147423	0.24399962	-0.26008576	0.27068102	-0.2833823	-0.29933023	-0.3199552	-0.30949065	-0.2496399	-0.28229576	-0.27499118	0.30156755	0.3151685
0.17625336	0.16776383	-0.13396789	0.13617325	-0.09272846	0.10019843	-0.13025358	0.14837639	0.14339302	0.13091393	0.10914191	0.16087879	0.11256047	0.15373299	-0.13371645	-0.15414
0.27702716	0.25162938	-0.36292258	0.34919953	-0.35814768	0.2622418	-0.33161816	0.38749766	0.3552592	0.27957952	0.32533947	0.3090145	0.29238284	0.37022075	-0.31998125	-0.25332066
0.020601863	-0.0068864627	-0.14654559	0.08235552	-0.11984716	0.051470585	-0.09510025	0.18085529	0.018896148	0.0996346	0.07775008	0.06643801	0.08868461	0.07536018	-0.10977145	-0.08831621
-0.076498225	-0.037378736	0.07572797	-0.0449012	0.067751035	-0.07854671	0.055247586	-0.0950539	-0.09377995	-0.031387907	-0.13058616	-0.033778843	-0.08564745	-0.054793242	0.05055376	0.08629169
0.36450517	0.411817	-0.39999905	0.3676519	-0.42404792	0.375349	-0.4103476	0.3827979	0.394651	0.40727454	0.4201941	0.41221708	0.3625998	0.36671072	-0.37511545	-0.3483441
-0.2315187	-0.19109184	0.31905124	-0.2464604	0.21513525	-0.25392053	0.20876586	-0.29784733	-0.20493366	-0.22363104	-0.33796093	-0.24215414	-0.19254826	-0.26163015	0.18011475	0.21064682
0.32462963	0.30398846	-0.4757783	0.34441024	-0.39758503	0.33233067	-0.3853767	0.47373432	0.38984254	0.31177172	0.43145806	0.39282534	0.40506002	0.4272893	-0.31432685	-0.3383672
-0.1515348	-0.17476778	0.23393387	-0.15902877	0.21132912	-0.1670679	0.21713679	-0.21027519	-0.21391825	-0.19075076	-0.14794092	-0.20335972	-0.17301038	-0.14498776	0.18123621	0.20586534
0.9898687	1.0421672	-1.1265432	1.033246	-1.0353423	1.0572596	-1.0106817	1.1433665	1.011982	1.0730512	1.0687389	1.1196519	1.0426303	1.080699	-1.0497812	-1.0668929
0.032793716	0.024019485	-0.121022314	0.060085572	-0.07231967	0.032114986	-0.029233076	0.058625564	0.092652954	0.06012917	0.12548855	0.10284382	0.094497874	0.117113926	-0.110526316	-0.06637465
0.22895691	0.23719153	-0.3905767	0.30412498	-0.27203003	0.2253728	-0.32494694	0.3294427	0.24098378	0.3330626	0.3656838	0.38356158	0.31862742	0.30211708	-0.2874611	-0.28517854
0.108662136	0.106198154	-0.14787996	0.14242719	-0.12066082	0.076945335	-0.13209668	0.16967528	0.14643115	0.14272206	0.21344899	0.19012478	0.17480703	0.15611911	-0.09852307	-0.085630216
-1.1573174	-1.1797234	1.348479	-1.2263379	1.2005596	-1.1490904	1.2320039	-1.3484788	-1.1964678	-1.179987	-1.3154871	-1.2346767	-1.1934153	-1.230114	1.2098626	1.2341127
0.5070228	0.54948205	-0.6682122	0.53230643	-0.53557956	0.54401624	-0.57132995	0.69002616	0.5060944	0.5781909	0.6283836	0.59758765	0.55899954	0.61138546	-0.5337122	-0.4804749
-0.87611175	-0.9309785	0.98781425	-0.9460315	0.91766155	-0.8588994	0.88685346	-0.97872275	-0.94605404	-0.88496983	-0.95756453	-0.8937916	-0.9410764	-0.91528106	0.8790331	0.8482116
-0.20936438	-0.16792014	0.121246845	-0.17855804	0.20038271	-0.18181664	0.16743034	-0.20387374	-0.11984088	-0.2089302	-0.13130948	-0.1983572	-0.12710719	-0.2012214	0.16902915	0.15013686
0.0628449	0.038244262	-0.03232392	0.10862199	-0.039376438	0.11342526	-0.039419364	0.035727076	0.11741387	0.033472713	0.06388169	0.100292556	0.027313894	0.046911556	-0.08307432	-0.03612599
-0.046575427	-0.116088964	0.08248892	-0.04789517	0.09185304	-0.07418657	0.101376265	-0.094126426	-0.03283512	-0.040084865	-0.10635537	-0.10211403	-0.13406444	-0.076996416	0.0367291	0.10216631
0.031588733	0.06719628	-0.07551733	0.07895822	-0.11692087	0.10939893	-0.044787638	0.048372813	0.10764266	0.10188224	0.050234362	0.048966017	0.12513481	0.045458294	-0.08584433	-0.112501815
0.20487554	0.11708783	-0.28640828	0.15150978	-0.14461507	0.15594943	-0.22087468	0.24910833	0.19289158	0.14068699	0.22700608	0.17925934	0.22812903	0.21462013	-0.16611917	-0.16667832
-0.025081437	0.06053536	0.009359771	0.015642626	-0.051766843	0.01896061	0.0052496437	-0.039359633	0.0035966123	-0.009162336	-0.044397186	-0.017987726	0.011092683	0.002682906	-0.047574263	-0.073261514
-0.43834895	-0.41434115	0.5612063	-0.47071373	0.5147165	-0.44791588	0.4543781	-0.5232042	-0.5027928	-0.50273323	-0.47013658	-0.5477679	-0.46506023	-0.46005198	0.43163538	0.4167478
0.061820786	0.038639355	-0.084870994	0.017579928	-0.0149660865	0.08843771	-0.017822003	0.030696906	0.036395166	0.02479809	0.032776736	0.067854226	0.055304114	0.054382965	-0.033645157	-0.026406543
-0.24791014	-0.2124578	0.26566565	-0.21804556	0.27617213	-0.19889817	0.23258634	-0.30762506	-0.26186067	-0.2167501	-0.27375233	-0.2866742	-0.25021264	-0.26339516	0.20175768	0.2075934
0.21588092	0.24550581	-0.23545873	0.22419253	-0.21081592	0.24942815	-0.23674649	0.24875249	0.23712967	0.23699765	0.24555524	0.22358231	0.19445994	0.24267249	-0.22310285	-0.16740763
0.26453936	0.31476864	-0.39823946	0.26509196	-0.34197327	0.23943932	-0.27277914	0.39859715	0.3421196	0.2997114	0.41639954	0.34776053	0.30647635	0.32831666	-0.3406839	-0.31430566
-0.2740523	-0.33836588	0.3836191	-0.3302538	0.3505739	-0.28050292	0.28392303	-0.35045278	-0.25963092	-0.3149599	-0.34352848	-0.2858704	-0.32170877	-0.3708351	0.31106156	0.33443704
0.19069022	0.17941861	-0.21380368	0.17633402	-0.14242499	0.10753475	-0.20358877	0.26048148	0.13975725	0.20225786	0.2429547	0.16568057	0.21025346	0.14180078	-0.20310503	-0.15317336
0.32836688	0.2627162	-0.45272815	0.29976702	-0.39578757	0.30677748	-0.28876108	0.46677914	0.32348114	0.3819097	0.48138118	0.44689322	0.30397487	0.3724649	-0.37348136	-0.3049783
0.12775709	0.1729002	-0.25887084	0.15984587	-0.22080182	0.11904219	-0.16788621	0.2480924	0.14151219	0.1407451	0.2310638	0.20620708	0.13386609	0.21475206	-0.20421386	-0.12587601
0.22180161	0.18985121	-0.25387648	0.19037083	-0.22513838	0.22199965	-0.26232573	0.23978283	0.18884367	0.23730417	0.27706653	0.2419249	0.19814633	0.2458707	-0.22630614	-0.22423734
1.4566795	1.457628	-1.6024408	1.4679502	-1.5527498	1.4771208	-1.4922487	1.6760798	1.4392648	1.5181433	1.6317258	1.5766522	1.4643359	1.5672376	-1.5384507	-1.3892711
-0.45797575	-0.3890553	0.534418	-0.49241304	0.45512792	-0.43443033	0.41216493	-0.46720672	-0.415649	-0.4015657	-0.5107837	-0.48503456	-0.45045057	-0.44356808	0.43339002	0.42694435
0.18327038	0.13884185	-0.13597308	0.18335488	-0.15779926	0.13100255	-0.09326774	0.16780968	0.09500764	0.15204565	0.15727882	0.15214409	0.12570907	0.111816496	-0.118553065	-0.11896333
0.0325116	0.082954325	0.04464286	0.050845485	-0.027567146	0.04739613	-0.07626015	0.015986726	0.03411374	0.005638726	0.026541676	-0.04034744	0.004092312	0.03012802	-0.077810965	-0.03759165
0.09392569	0.029736271	-0.09811502	0.1236977	-0.04477473	0.04111925	-0.046932906	0.109630175	0.04372281	0.05028856	0.08036319	0.05589207	0.09502513	0.09495067	-0.05989681	-0.048127692
